city,latitude,longitude,country,population
Linli,29.45,111.65,China,
Lufeng,27.909444,110.58583300000001,China,
Jinsha,32.089817,121.073546,China,
Tiexianxi,27.911928999999997,103.889386,China,
Yangshuo,24.784414,110.47513500000001,China,
Jinxiang,35.070381,116.32385900000001,China,
Wangkui,46.832831,126.47767900000001,China,
Qiaowa,27.930790999999996,101.277812,China,
Xincheng,35.3,111.66416699999999,China,
Ramai,29.244727,90.847686,China,
Qianguo,45.117115000000005,124.856761,China,
Pingle,24.645225,110.64306100000002,China,
Jiujiang,29.733333000000002,115.983333,China,
Guiyang Chengguanzhen,25.733334,112.745892,China,
Zhenyuan Chengguanzhen,35.6775,107.196389,China,
Zhenzhou,32.280342,119.16998999999998,China,
Wenlan,23.360024,103.43684,China,
Yuping,22.976933,103.710848,China,
Rangke,32.267781,100.97908000000001,China,
Aratürük,43.249182,94.694303,China,
Taicheng,38.731017,113.22800500000001,China,
Bügür,41.773889000000004,84.244167,China,
Xuri,47.72685,128.89994099999998,China,
Binhu,32.030085,118.75767900000001,China,
Licheng,31.428127000000003,119.48353300000001,China,
Kaiyun,27.213510999999997,112.855995,China,
Yanliang,34.659177,109.22921000000001,China,
Anling,34.108899,114.16983300000001,China,
Xingcheng,24.148297,115.72272099999999,China,
Wenxian Chengguanzhen,32.947124,104.681387,China,
Juye,35.394721999999994,116.088333,China,
Namling,29.685270000000003,89.095559,China,
Namka,29.65,90.983333,China,
Zhenping Chengguanzhen,33.033136999999996,112.23320600000001,China,
Xiangdong,27.652071000000003,113.724065,China,
Shahe,39.14165,100.17836,China,
Tongchuan,34.898799,108.950562,China,
Rifeng,27.297283,116.911074,China,
Yunxixian Chengguanzhen,32.98276,110.42305800000001,China,
Yunxi,31.226399,105.386137,China,
Tuojiang,27.954717,109.567975,China,
Tuojiang,25.186667,111.57166699999999,China,
Jianchang,27.558312,116.639779,China,
Emin,46.525738,83.633245,China,
Niushan,34.523523,118.764951,China,
Yêndum,30.657215,97.5731,China,
Dadukou,26.547902,101.705386,China,
Nanpi,38.033333,116.7,China,
Lianhe,47.133333,129.27426200000002,China,
Liaogao,28.17,109.195,China,
Gucheng Chengguanzhen,32.266042999999996,111.634759,China,
Wuxi,26.5844,111.859,China,
Hezhang,27.122221999999997,104.723889,China,
Hezheng Chengguanzhen,35.429986,103.357254,China,
Suonan,35.666531,103.39791899999999,China,
Ziyuan,26.036667,110.640556,China,
Jiekou,23.549916,113.58099299999999,China,
Lindong,43.983333,119.183333,China,
Rongmei,29.893333000000002,110.02611100000001,China,
Xinmian,29.239922999999997,102.37208100000001,China,
Longcheng,29.899115999999996,116.55105400000001,China,
Fucheng,36.146845,112.23351100000001,China,
Wuxue Shi,29.915253000000003,115.41431899999999,China,
Fuliang,29.376389,117.24666699999999,China,
Guangrao,37.259691,118.46344599999999,China,
Shijiao,23.869486,113.5284,China,
Dazhe,24.575564,115.89183500000001,China,
Dazhong,33.199728,120.45780500000001,China,
Jiangpu,32.06149,118.623995,China,
Jiahe Chengguanzhen,25.559362,112.363519,China,
Gutao,37.2025,112.17805600000001,China,
Xunzhong,25.494313000000002,118.238854,China,
Kumul,42.827185,93.526587,China,
Huazhou,34.515225,109.757589,China,
Dingcheng,32.127221999999996,115.03944399999999,China,
Yanshou,45.453244,128.326784,China,
Shancheng,26.900532000000002,117.16311499999999,China,
Qingquan,38.793119,101.08868299999999,China,
Longcheng,34.184481,116.950767,China,
Longchuan,25.161522,101.29418199999999,China,
Xiasima,27.494024,88.952957,China,
Qitai,44.027884,89.579803,China,
Dajie,24.296228,102.750637,China,
Gongjing,29.347478999999996,104.711569,China,
Zhugang,28.138321,121.22621299999999,China,
Shuimogou,43.828563,87.638204,China,
Leiyang,30.120431,116.682925,China,
Caohe,30.2297,115.43346100000001,China,
Racaka,31.4,96.516667,China,
Shuimo,27.301949,103.414327,China,
Qishan,29.844307,117.71937199999999,China,
Danzhu,36.124505,112.86101399999998,China,
Gyêgu,33.005866,97.01011899999999,China,
Lizhi,29.703166999999997,107.395206,China,
Guantao,36.540991999999996,115.28292900000001,China,
Chonglong,29.780617,104.852242,China,
Linjiang,25.051671,116.420302,China,
Wuquan,33.44408,113.57089599999999,China,
Shangpai,31.745649,117.161093,China,
Gulou,26.086531,119.297977,China,
Xiangfeng,29.507613,109.402662,China,
Xinjia,37.6574,120.485,China,
Qinhong,32.011346,118.79655100000001,China,
Fangsong,31.032853000000003,121.18943300000001,China,
Zhaobaoshan,29.969496999999997,121.687529,China,
Qianquan,30.871258,114.37258,China,
Yankou,30.351153000000004,106.28669199999999,China,
Haicheng,22.975326000000003,115.33179399999999,China,
Haidian,39.990638,116.288684,China,
Jiangna,23.609196,104.37312,China,
Taihe,23.735355,112.977823,China,
Nan’an,25.399773,114.362182,China,
Gaoyao,23.024318,112.445549,China,
Zhangwan,32.083264,112.16666699999999,China,
Guhan,36.535466,113.02528000000001,China,
Luoshan Chengguanzhen,32.203185,114.509418,China,
Danxi,29.474721999999996,121.86555600000001,China,
Xincheng,33.633333,115.183333,China,
Zhaoyu,37.355278000000006,112.316667,China,
Dabu,24.667388,109.23546699999999,China,
Magitang,35.938590999999995,102.02968100000001,China,
Nanpiao,41.098218,120.747923,China,
Mingzhou,36.976098,115.256626,China,
Chuansiba,28.319645,104.129582,China,
Xincheng,39.986771000000005,112.46135100000001,China,
Zhonghe,28.450490000000002,108.989015,China,
Guanyang,25.495226000000002,111.13486599999999,China,
Lin’an,23.602549,102.830922,China,
Heyin,36.044082,101.428737,China,
Hejing,42.316389,86.382778,China,
Gecheng,31.948564,108.66073200000001,China,
Gêding,29.366667,88.25,China,
Qiaoxu,22.95616,109.76071999999999,China,
Lincheng,19.907778,109.685833,China,
Miyang,24.404167,103.442778,China,
Baiyang,35.8511,106.639,China,
Fulilu,36.101677,103.61573299999999,China,
Shahejie,29.607940000000003,115.88720500000001,China,
Weichang,41.944722,117.748056,China,
Liangdang Chengguanzhen,33.909721999999995,106.302222,China,
Zhangfeng,24.220852,97.786834,China,
Qianyang Chengguanzhen,34.642084999999994,107.130187,China,
Mengmeng,23.465021,99.80206,China,
Sanhe,36.5641,105.639,China,
Xingguo,26.326078000000003,115.34716100000001,China,
Tieyingzi,41.77861,119.879849,China,
Mositai,45.535385,119.666983,China,
Tongchuan,31.094069,105.08731200000001,China,
Nongchangbalian,36.365631,109.622404,China,
Longcheng,24.898273,102.79965200000001,China,
Qianqiu,34.7423,111.87200000000001,China,
Tongcheng,35.354679,111.216078,China,
Xucheng,20.329167,110.167116,China,
Xuyang,29.459414000000002,104.41946999999999,China,
Wenbi,39.387396,111.191154,China,
Fenghua,29.656284000000003,121.406397,China,
Jiuquan,39.743183,98.517363,China,
Tengyue,24.994923,98.512759,China,
Tokkuztara,43.466667,82.148889,China,
Dongyang,29.267778000000003,120.225278,China,
Gulü,32.743889,114.97611100000002,China,
Neihuang Chengguanzhen,35.950833,114.902222,China,
Pingluo Chengguanzhen,38.903772,106.541284,China,
Fenggang,27.545659000000004,116.214565,China,
Heshan,28.5825,112.350278,China,
Gyigang,28.666666999999997,97.516667,China,
Mianchi Chengguanzhen,34.754166999999995,111.75944399999999,China,
Xoixar,27.903000000000002,91.90299999999999,China,
Wansheng,28.962905,106.92844199999999,China,
Wanshan,27.5232,109.206,China,
Ningshan Chengguanzhen,33.331531,108.306854,China,
Luocheng,30.980214,104.280808,China,
Luocheng,25.032314000000003,118.794951,China,
Yuncheng,35.598333000000004,115.934722,China,
Xicheng,40.110556,114.15888899999999,China,
Yongqing,34.748056,106.126944,China,
Xilin,47.476055,129.30369299999998,China,
Xinning,35.495057,107.92038000000001,China,
Yutan,28.258306,112.56048500000001,China,
Beichengqu,40.439444,113.15361100000001,China,
Jishan,30.921494,118.33016599999999,China,
Nanggarzê,28.971426,90.397,China,
Dezhou,27.408089,102.180006,China,
Dianbu,31.873084000000002,117.45803000000001,China,
Fengtai,39.847571,116.272274,China,
Xiuwu Chengguanzhen,35.231111,113.438056,China,
Dingbian,37.592657,107.59427600000001,China,
Rongjiawan,29.15,113.10243500000001,China,
Dongting,31.584929,120.36681000000002,China,
Shiqiao,27.981949,120.559174,China,
Jiangguanchi,34.128215000000004,113.80681399999999,China,
Gaoyou,32.789334000000004,119.44181999999999,China,
Xin’an,34.375833,118.345,China,
Xin’an Chengguanzhen,34.7175,112.13555600000001,China,
Xin’an,32.43799,118.40888000000001,China,
Xingfulu,43.782455999999996,87.636824,China,
Kunyang,33.62,113.345,China,
Weiyuan,23.468313000000002,100.683536,China,
Zhangjiachuan,34.987561,106.20902099999999,China,
Qingyuan,35.136739,104.222103,China,
Zhonghechang,28.153796000000003,104.098355,China,
Xarlung,29.9,93.3,China,
Shaliuhe,37.326,100.134394,China,
Beijinglu,43.834449,87.57652399999999,China,
Luanchuan Chengguanzhen,33.7808,111.613,China,
Hekou,28.315853000000004,117.70843,China,
Qinghua,35.165,113.06166699999999,China,
Qiaozhuang,32.590256,105.233427,China,
Lingcheng,33.537659000000005,117.533569,China,
Lingcheng,22.423166000000002,109.293034,China,
Taihe,30.871229,105.384542,China,
Huojia Chengguanzhen,35.265556,113.65055600000001,China,
Shawan,29.411165000000004,103.54326999999999,China,
Gaotai Chengguanzhen,39.344557,99.800152,China,
Chang’an,34.151111,108.945,China,
Zangkaxa,33.712936,80.376823,China,
Zhuji,29.718765,120.242333,China,
Taozhou,30.906407,119.40864599999999,China,
Wanhechang,27.775928000000004,103.50945899999999,China,
Nanhang,47.314690999999996,123.947956,China,
Jianshe,31.215937,98.82867900000001,China,
Xiasi,32.289977,105.51325600000001,China,
Songyuan,27.621667,119.05916699999999,China,
Songyuan,27.527299,118.776568,China,
Zhangjiakou Shi Xuanhua Qu,40.610278,115.044722,China,
Lingquan,36.999488,110.844001,China,
Qili,30.199059000000002,117.477985,China,
Huishi,35.691964,105.048579,China,
Wenchang,31.055113000000002,116.95056399999999,China,
Renhe,26.499263,101.738605,China,
Xilinji,52.990626,123.235221,China,
Tongshan,34.180454,117.15706999999999,China,
Xuyong,28.169918,105.43452099999999,China,
Shuangling,28.024755,120.602097,China,
Liulinzhou,29.456389,113.010278,China,
Leping,37.61469,113.664994,China,
Tancheng,25.508077,119.807223,China,
Tancheng,34.6152,118.338,China,
Yuecheng,28.641574,102.508696,China,
Jinping,24.433745000000002,100.81989,China,
Jinping,24.030539,104.227025,China,
Jinhe,22.766667,103.25,China,
Jinping,35.314351,107.02923500000001,China,
Dongkou,27.052725,110.536102,China,
Chicheng,30.779356,105.71213600000002,China,
Shanhaiguan,40.0025,119.74888899999999,China,
Fengxiang Chengguanzhen,34.523009,107.391267,China,
Akqi,40.941524,78.44379,China,
Cuifeng,36.845166,111.781724,China,
Wangyue,28.2359,112.917,China,
Pingma,23.637432999999998,107.1014,China,
Pingnan,23.542175,110.38945700000001,China,
Lingcheng,35.534,116.91799999999999,China,
Gyitang,28.433333,92.45,China,
Xianshui,30.991453999999997,101.127012,China,
Sankoutang,27.912728,104.95046799999999,China,
Yushan,31.3835,120.95200000000001,China,
Jicheng,37.063587,112.95769399999999,China,
Mulan,45.947148,128.037064,China,
Jincheng,31.744218,119.57415800000001,China,
Ulan,43.6475,111.97666699999999,China,
Meiyuan Xincun,32.054210999999995,118.792753,China,
Rucheng,32.388333,120.555278,China,
Rucheng Chengguanzhen,25.536407,113.715469,China,
Fendou,45.212348999999996,130.902535,China,
Yulong,33.383239,120.13058000000001,China,
Sangyuan,37.625599,116.38259199999999,China,
Zhenlai,45.849548999999996,123.297296,China,
Shunling,25.591667,111.930278,China,
Gangsha,30.976999999999997,81.2875,China,
Nanle Chengguanzhen,36.076162,115.19905200000001,China,
Fengtai Chengguanzhen,32.708248,116.729557,China,
Bashan,27.76823,116.05017,China,
Luoning Chengguanzhen,34.387778000000004,111.655833,China,
Qindu,34.341862,108.70823700000001,China,
Weicheng,34.331395,108.71691000000001,China,
Damxoi,28.466666999999998,91.55,China,
Lanyi,38.71983,111.597828,China,
Guiping,23.393359,110.07436899999999,China,
Hancheng,32.518611,112.352222,China,
Luyuan,34.535955,109.085081,China,
Laxi,31.921246999999997,94.047569,China,
Weiyuan,36.853165000000004,101.991686,China,
Doushaguan,28.047971,104.127153,China,
Yaofeng,35.138611,111.212222,China,
Guankou,28.158609000000002,113.62708700000002,China,
Yuhai,36.981291999999996,105.90606299999999,China,
Ning’an,37.497526,105.676502,China,
Jinzhong,26.375946999999996,103.306391,China,
Bayan Tohoi,49.133333,119.733333,China,
Xiedian,35.428162,110.811807,China,
Jinjiazhuang,31.720121000000002,118.489534,China,
Muping,30.370445,102.812228,China,
Dongtaicun,42.0716,119.421829,China,
Chongwen,35.774910999999996,113.250786,China,
Mabai,23.012792,104.450813,China,
Duru,28.5255,107.887,China,
Khuma,51.716667,126.63333300000001,China,
Taikang Chengguanzhen,34.066666999999995,114.86666699999999,China,
Meijiang,26.475833,116.015,China,
Zhangjiang,28.911033000000003,111.479904,China,
Chengnan,23.272172,116.60501599999999,China,
Dingchang,36.763056,112.68722199999999,China,
Qinting,27.124121999999996,113.949017,China,
Longgang,35.689413,112.15798000000001,China,
Laofangzi,26.671649,103.188253,China,
Ducheng,23.242116,111.52840400000001,China,
Yunzhong,39.827073,113.096221,China,
Song Xian Chengguanzhen,34.134722,112.0825,China,
Songyang,25.325112,103.029815,China,
Xiwai,31.216815000000004,107.475249,China,
Jia Xian Chengguanzhen,33.968333,113.208056,China,
Xiayang,26.488851,113.76796100000001,China,
Lingcheng,37.331327,116.569529,China,
Lingxi,29.005,109.84472199999999,China,
Yantan,29.273962,104.873801,China,
Shangcheng Chengguanzhen,31.795278000000003,115.40111100000001,China,
Mizhou,35.994721999999996,119.3975,China,
Guhuai,32.958599,114.6255,China,
Pingyuan,24.736421,97.91358100000001,China,
Longhua,47.338471999999996,123.97918700000001,China,
Chengxiang,31.447778000000003,121.09388899999999,China,
Miluo Chengguanzhen,28.810702000000003,113.06616100000001,China,
Nanwai,31.204741,107.50363300000001,China,
Zito,30.73893,95.83613299999999,China,
Wenchang,31.636255,105.155024,China,
Zitong,30.178196000000003,105.82991399999999,China,
Yakou,33.296486,113.52351399999999,China,
Puyang,29.456785999999997,119.888723,China,
Pucheng,36.413610999999996,111.095,China,
Chengyang,27.089167,119.645278,China,
Maizhokunggar,29.833333000000003,91.733333,China,
Aitianba,28.166666999999997,104.166667,China,
Zhongwei,37.511286,105.19066699999999,China,
Yanjing,28.082278000000002,104.194971,China,
Yanjin Chengguanzhen,35.140833,114.18777800000001,China,
Wumahe,47.723475,128.792767,China,
Guoyuan Xincun,39.221866999999996,117.13018000000001,China,
Quxar,29.1,87.65,China,
Hexi,37.367197,97.363299,China,
Haicheng,40.851582,122.74753700000001,China,
Longtoushan Jiezi,27.124879999999997,103.384638,China,
Yuanba,32.325635,105.96177800000001,China,
Shuangjiang,26.154669000000002,109.71380500000001,China,
Shuangjiang,24.172609,102.40049,China,
Wangda,29.674447999999998,97.837358,China,
Dongguang,37.885093,116.532825,China,
Wancheng,18.804542,110.395123,China,
Xiayang,31.149672999999996,121.115881,China,
Luocheng,22.769527,111.568818,China,
Sujiaying,25.631582,102.58469000000001,China,
Guwei,34.71034,110.657096,China,
Xinxing,39.866939,124.12303600000001,China,
Xinhu,37.446422999999996,116.297269,China,
Menglang,22.56214,99.910289,China,
Menglie,22.559670999999998,101.86790400000001,China,
Dongcheng,21.882001000000002,112.010223,China,
Guixi,28.288572,117.213291,China,
Xinning,31.085146999999996,107.86508500000001,China,
Gaojiacun,25.25861,104.063378,China,
Xiangcheng,25.466872,100.562485,China,
Langchi,31.079517,106.56513999999999,China,
Tengzhou,23.388056,110.89116100000001,China,
Zhongyuanlu,35.768469,115.061326,China,
Napo Chengxiangzhen,23.479439000000003,105.791568,China,
Fengxian,34.703882,116.587167,China,
Basuo,19.093899,108.65456,China,
Yanghe,38.278518,106.247758,China,
Xincheng,34.263213,108.94953600000001,China,
Beilin,34.228458,108.91565700000001,China,
Huarong,30.533333000000002,114.733333,China,
Rongcheng,30.642813,117.835151,China,
Rongcheng,29.845046999999997,112.95144099999999,China,
Jieyang,23.528858,116.36415900000001,China,
Rongcheng,22.858416000000002,110.54643200000001,China,
Dongtundu,28.183708000000003,113.032095,China,
Guitang,28.139961,113.04246299999998,China,
Furong Beilu,28.237065,112.98076200000001,China,
Baofeng Chengguanzhen,33.870278000000006,113.065278,China,
Laojiezi,26.148702,102.55919899999999,China,
Xin’anjiang,29.474781,119.271476,China,
Baiyashi,26.38883,111.26213100000001,China,
Qiangezhai,36.963696999999996,115.37822800000001,China,
Yezhou,30.603693,109.72333400000001,China,
Chaotian,32.644625,105.88501399999998,China,
Xinshui,36.478388,110.755224,China,
Yingshouyingzi,40.551466,117.66155400000001,China,
Pingxiang,35.207905,105.250584,China,
Xigang,38.552580999999996,106.348049,China,
Wenxing,28.666666999999997,112.88333300000001,China,
Zhongmu Chengguanzhen,34.711453999999996,113.96558799999998,China,
Taohuajiang,28.523611,112.12527800000001,China,
Panlong,32.802222,114.019167,China,
Nanzheng Chengguanzhen,33.004521000000004,106.93466299999999,China,
Douhudi,30.060556,112.224167,China,
Huafeng,25.001667,117.5275,China,
Juanshui,29.303065000000004,113.886762,China,
Juancheng,35.561575,115.50133799999999,China,
Daming,36.286078,115.14355900000001,China,
Chaicun,37.932778000000006,112.47638899999998,China,
Sahuteng,32.894211,95.280878,China,
Debao Chengguanzhen,23.384709,106.57351799999999,China,
Rongjiang,25.662470000000003,114.75033700000002,China,
Wu’an,24.603873,117.74538899999999,China,
Languan,34.157537,109.314152,China,
Taoyang,35.401348999999996,103.853254,China,
Shanwei,22.781986,115.347498,China,
Qinhe,36.501389,112.324722,China,
Duchang,29.265999,116.18631,China,
Mainling,29.217675,94.213254,China,
Haiyang,29.786115999999996,118.176976,China,
Xinshi,31.047043,113.14098,China,
Shucheng Chengguanzhen,31.47448,116.95206499999999,China,
Wujiaqu,44.169631,87.534973,China,
Wujiashan,30.617023,114.13165900000001,China,
Qüxü,29.356375,90.732288,China,
Xinrong,40.2579,113.13600000000001,China,
Xinshan,25.137316000000002,115.387199,China,
Liujiaxia,35.934003999999995,103.318308,China,
Chongyang,33.259219,114.242043,China,
Liulin,37.453327,110.90188700000002,China,
Xibeijie,39.737853,98.518274,China,
Fan Xian Chengguanzhen,35.858135,115.500555,China,
Meilin,25.873085,115.010801,China,
Xiying,36.448793,115.294449,China,
Bukui,47.355028000000004,123.951719,China,
Min’an,29.4595,109.43700000000001,China,
Niya,37.065528,82.689328,China,
Yingshang Chengguanzhen,32.629453000000005,116.27013500000001,China,
Yanjiang,30.121083000000002,104.648106,China,
Tangdong,26.001877,113.25379299999999,China,
Puting,29.331290999999997,115.757465,China,
Zhongshu,25.027296,103.662975,China,
Zhongshu,24.516667,103.766667,China,
Beishan,45.816205,130.928327,China,
Luzhang,25.973091,98.82345,China,
Chengxiang,23.160961999999998,108.27758700000001,China,
Dongluqiao,36.681492999999996,115.340852,China,
Lechang,35.642013,111.467224,China,
Beidaihe,39.861373,119.41772399999999,China,
Baishan,23.713525,108.170927,China,
Dêngqên,31.411528999999998,95.58417800000001,China,
Jianshelu,34.7534,113.60600000000001,China,
Zhongzhou,30.29402,108.032963,China,
Lufu,24.760204,103.266471,China,
Luring,32.266667,84.2,China,
Lianfeng,25.704411999999998,116.721623,China,
Xinshancun,29.485998,106.478605,China,
Duolun,42.187121000000005,116.489094,China,
Yongle,33.264647,104.232782,China,
Lushi Chengguanzhen,34.048611,111.03277800000001,China,
Lushar,36.484163,101.56327900000001,China,
Luyang,33.735638,112.90508500000001,China,
Tongbai Chengguanzhen,32.364167,113.39638899999999,China,
Tuquan,45.403034999999996,121.604625,China,
Huangshan,26.826337,100.219063,China,
Kaifeng Chengguanzhen,34.757708,114.43726799999999,China,
Kaihua,23.368701,104.279996,China,
Zhaozhen,30.8563,104.43605600000001,China,
Bobai,22.270847,109.974329,China,
Xindu,33.339871,120.14594,China,
Zaindainxoi,31.85,93.666667,China,
Zagunao,31.446181,103.17661700000001,China,
Liyuan,29.395367999999998,110.15591299999998,China,
Naji,48.122166,123.459042,China,
Yangying,35.818048,115.948072,China,
Geji,32.395446,81.139718,China,
Nansan,23.795745,98.803972,China,
Zhong’an,25.666667,104.233333,China,
Chengzhen,40.479721999999995,115.267778,China,
Huarong Chengguanzhen,29.518890000000003,112.548368,China,
Goujie,25.742352,102.800833,China,
Donghegumiao,36.978642,115.108965,China,
Gufeng,26.908333000000002,118.981944,China,
Zhengdonglu,32.192783,119.4705,China,
Guyang,32.135376,119.44208799999998,China,
Dongsheng,30.573828999999996,103.921269,China,
Honggang,46.401239000000004,124.88322099999999,China,
Shuigou,26.938091999999997,103.039558,China,
Tongyang,29.670543,114.596943,China,
Tongxu Chengguanzhen,34.477222,114.45833300000001,China,
Nanjin,29.984968,106.26529099999999,China,
Lishan,31.857636,113.29505,China,
Qingyang,24.819778,118.574145,China,
Baohe,27.195815999999997,99.324833,China,
Jinjiang,19.728782,110.00851200000001,China,
Biru,31.483192,93.67741099999999,China,
Cuntan,29.602476,106.57055,China,
Zhangguizhuang,39.090201,117.30718999999999,China,
Changbai,41.416728000000006,128.190534,China,
Gulou,36.444140000000004,115.964177,China,
Dongcheng,29.152015000000002,107.10335,China,
Nanxi,28.842087,104.979577,China,
Dangchengwan,39.50011,95.040814,China,
Junlian,28.171057,104.511616,China,
Sanmao,32.239306,119.81536499999999,China,
Sicheng,24.405405,106.58153700000001,China,
Meilu,21.43412,110.77554599999999,China,
Liulin,34.589721999999995,103.50416700000001,China,
Jomda,31.496199,98.211714,China,
Pujiawan,26.185482999999998,102.291488,China,
Anren Chengguanzhen,26.714128999999996,113.26725800000001,China,
Daokou,35.563889,114.50583300000001,China,
Daojiang,25.496028,111.55146299999998,China,
Konggar,29.293888,90.987084,China,
Liangshan,30.674091999999998,107.793798,China,
Haishiwan,36.346276,102.857988,China,
Binhe,32.688333,112.8275,China,
Qamqênxoi,29.266666999999998,89.9,China,
Shuibian,27.608048999999998,115.326365,China,
Yanqing,40.46093,115.9715,China,
Yanqi,42.062043,86.56631999999999,China,
Tonghe,45.976101,128.742889,China,
Chengjiao Chengguanzhen,34.435833,104.030556,China,
Minquan Chengguanzhen,34.664494,115.13298999999999,China,
Sanlei,38.626389,103.08833299999999,China,
Lingbao Chengguanzhen,34.519721999999994,110.86444399999999,China,
Shacheng,40.391389000000004,115.511389,China,
Changhongjie,39.137271000000005,117.147475,China,
Qarqan,38.134071,85.529772,China,
Hanfeng,31.169459999999997,108.40310500000001,China,
Ningyang,35.770148999999996,116.805627,China,
Liupai,25.040001,107.173154,China,
Xiping,25.597838,103.796125,China,
Chikan,21.271164000000002,110.359058,China,
Baoyou,18.749318,109.17171599999999,China,
Longzhou,22.399670999999998,106.78966799999999,China,
Kunyang,24.667528,102.591898,China,
Daying,34.721771999999994,111.10294499999999,China,
Huaibin Chengguanzhen,32.463972999999996,115.40811699999999,China,
Xiaobailou,39.117663,117.205646,China,
Xincheng,28.01512,102.84233,China,
Jianshe,34.2175,113.76888899999999,China,
Lianzhu,23.408437,101.710284,China,
Lukou,27.702919,113.15202099999999,China,
Nêdong,29.243009999999998,91.772386,China,
Piqan,42.867499,90.204629,China,
Zhonghualu,35.605247,104.59668,China,
Gyaijêpozhanggê,33.85484,95.615408,China,
Nanhai,21.472504999999998,111.026835,China,
Yicheng,31.704721999999997,112.256111,China,
Zhongshan Donglu,34.379645000000004,107.14638300000001,China,
Pucheng Chengguanzhen,34.956106,109.584061,China,
Pubu,31.39625,90.00958,China,
Muxi,28.959645000000002,103.900865,China,
Chengdong,26.578611,118.738611,China,
Sangri,29.3,92.083333,China,
