date,country,latitude,longitude,depth,magnitude,secondary_effects,pde_shaking_deaths,pde_total_deaths,utsu_total_deaths,em_dat_total_deaths,others_source_deaths
1991-06-21 06:27,El Salvador,13.408,-89.633,69.8,5.8 Mw,F,0,1,1,0,0
1991-06-28 14:43,United States,34.237,-118.011,11.0,5.6 Mw,,1,2,1,2,0
1991-07-04 11:43,Indonesia (see 1991 Kalabahi earthquakes),-8.146,124.587,29.0,6.7 Mw,T,23,23,23,28,0
1991-07-12 10:42,Romania,45.393,20.981,15.0,5.5 Mw,,2,2,2,0,0
1991-07-23 19:44,Peru,-15.707,-71.721,24.2,5.2 Mw,L,12,92,92,11,0
1991-07-24 09:45,Iraq,36.598,44.061,20.0,5.5 Mw,,20,20,20,0,0
1991-09-18 09:48,Guatemala,14.604,-90.932,10.6,6.2 Mw,L,25,25,25,14,0
1991-10-19 21:23,India (see 1991 Uttarkashi earthquake),30.725,78.775,9.3,6.8 Mw,L,2000,2000,2000,1500,0
1991-11-19 22:28,Colombia,4.552,-77.356,21.0,7.2 Mw,,2,2,2,2,0
1991-11-22 00:40,Yemen,13.887,44.068,10.0,4.7 mb,,10,10,11,10,0
1991-11-28 17:19,Iran,36.826,49.582,18.4,5.6 Mw,L,1,1,1,0,0
1992-02-14 17:28,South Africa,-26.42,27.43,5.0,3.4 Lg,,0,4,4,0,0
1992-03-04 11:57,Iran,31.605,50.758,25.0,5.1 Mw,L,6,6,6,5,0
1992-03-07 01:53,Costa Rica,10.228,-84.302,79.0,6.5 Mw,,0,1,0,0,0
1992-03-13 17:18,Turkey (see 1992 Erzincan earthquake),39.727,39.651,7.0,6.6 Mw,L,498,0,652,653,0
1992-04-13 01:20,Netherlands,51.181,5.844,18.0,5.4 Mw,,0,1,0,1,0
1992-04-23 15:32,Burma,22.407,98.848,7.9,6.1 Mw,,0,0,4,0,0
1992-05-15 08:08,Uzbekistan,41.001,72.449,37.1,6.2 Ms,L,3,3,3,9,0
1992-05-20 12:20,Pakistan,33.318,71.272,12.9,6.0 Mw,,36,36,36,36,0
1992-06-28 11:57,United States (see 1992 Landers earthquake),34.19,-116.52,15.0,7.3 Mw,,1,3,1,1,0
1992-08-19 02:04,Kyrgyzstan,42.111,73.588,17.1,7.2 Mw,"L,Lq",61,75,75,54,0
1992-08-28 00:50,Pakistan,29.211,66.82,6.4,5.5 Mw,,4,4,4,4,0
1992-09-02 00:16,Nicaragua (see 1992 Nicaragua earthquake),11.727,-87.38,45.0,7.6 Mw,T,0,184,184,179,0
1992-09-08 00:38,Iran,29.132,52.147,26.8,5.2 mb,L,1,1,1,0,0
1992-09-11 03:57,Democratic Republic of the Congo,-6.151,26.66,11.0,6.3 Mw,,8,8,8,9,0
1992-10-12 13:09,Egypt (see 1992 Cairo earthquake),29.714,31.144,22.0,5.8 Mw,,552,552,552,552,0
1992-10-18 15:11,Colombia,7.093,-76.764,3.5,7.1 Mw,"L,Lq",1,11,11,0,0
1992-10-22 17:39,Egypt,29.755,31.535,10.0,4.2 Md,,4,4,4,0,0
1992-10-23 09:11,Morocco,31.275,-4.291,25.2,5.5 Mw,,2,2,2,0,0
1992-10-23 23:19,Georgia,42.561,45.096,16.0,6.4 Mw,L,1,1,1,1,0
1992-12-12 05:29,Indonesia (see 1992 Flores earthquake and tsunami),-8.498,121.832,28.0,7.7 Mw,"T,L",0,2519,1740,2500,0
1992-12-18 11:21,China,26.328,100.752,21.8,5.0 mb,,1,1,1,0,0
1993-01-08 06:57,South Africa,-28.028,26.8,5.0,2.7 ML,,0,6,6,0,0
1993-01-13 17:11,Jamaica,18.052,-76.594,14.2,5.5 Mw,,1,1,1,0,0
1993-01-15 11:06,Japan,43.022,144.194,94.8,7.6 Mw,L,0,0,2,2,0
1993-01-15 11:06,Japan,43.024,144.141,102.0,7.6 Mw,L,2,2,0,0,0
1993-01-31 19:33,China,25.826,101.415,25.0,4.7 ML,,2,2,0,0,0
1993-02-02 16:05,China,42.2,86.144,32.0,5.7 mb,,0,0,4,0,0
1993-03-12 14:01,Wallis and Futuna,-14.409,-178.162,10.0,6.3 Mw,,5,5,5,5,0
1993-03-20 14:51,China,29.009,87.356,14.1,6.2 Mw,,2,2,0,0,0
1993-03-26 11:58,Greece,37.613,21.526,15.0,5.4 Mw,,0,0,0,1,0
1993-04-18 09:16,Peru,-11.721,-76.513,106.0,6.2 Mw,L,3,6,6,6,0
1993-06-22 16:32,Iran,30.179,50.826,12.6,5.3 Mw,L,0,0,0,24,0
1993-07-10 20:40,Costa Rica,9.824,-83.612,16.5,5.8 Mw,L,1,2,1,3,0
1993-07-12 13:17,Japan (see 1993 Hokkaidō earthquake),42.892,139.247,17.0,7.7 Mw,"T,LF",200,243,230,239,0
1993-07-22 04:57,Colombia,6.38,-71.206,20.0,6.0 Mw,,2,2,2,0,0
1993-08-01 00:20,Sudan,15.401,31.701,11.8,5.5 Mw,,2,2,2,3,0
1993-09-10 19:12,Mexico,14.758,-92.646,34.0,7.2 Mw,L,1,1,1,0,0
1993-09-21 03:28,United States,42.305,-122.004,11.0,6.0 Mw,L,1,2,1,0,0
1993-09-29 22:25,India (see 1993 Latur earthquake),18.06,76.478,14.1,6.2 Mw,,9748,9748,9748,9748,0
1993-10-11 15:54,Japan,32.03,137.926,351.0,6.9 Mw,,0,1,0,0,0
1993-10-13 02:06,Papua New Guinea,-5.844,146.131,25.0,6.9 Mw,L,0,60,60,53,0
1993-10-16 03:05,Papua New Guinea,-5.877,146.28,27.0,6.3 Mw,,3,3,3,0,0
1993-11-22 22:43,Nicaragua,11.718,-86.084,112.6,5.9 Mw,,0,1,0,0,0
1993-11-30 20:37,China,39.326,75.505,12.7,5.6 Mw,,0,0,2,0,0
1994-01-17 12:30,United States (see 1994 Northridge earthquake),34.164,-118.563,19.0,6.7 Mw,"L,Lq",60,60,60,0,33
1994-01-21 02:24,Indonesia,1.043,127.773,20.0,6.9 Mw,,7,7,7,7,0
1994-02-05 23:34,Uganda,0.558,30.081,14.0,6.2 Mw,L,2,4,8,7,0
1994-02-15 17:07,Indonesia,-4.999,104.255,23.0,6.8 Mw,L,0,207,207,207,0
1994-02-23 08:02,Iran,30.788,60.532,7.0,6.1 Mw,,6,6,6,9,0
1994-03-01 03:49,Iran,29.143,52.638,12.9,6.0 Mw,L,2,2,2,3,0
1994-03-02 03:38,Haiti,19.941,-72.814,6.7,5.4 Mw,,4,4,4,0,0
1994-05-01 12:00,Afghanistan,36.934,67.124,17.5,6.1 Mw,,0,0,0,160,0
1994-05-26 08:26,Morocco,35.25,-4.089,10.0,5.9 Mw,,0,0,2,0,0
1994-06-02 18:17,Indonesia (see 1994 Java earthquake),-10.409,112.934,34.5,7.8 Mw,T,0,277,277,0,0
1994-06-05 01:09,Taiwan,24.455,121.85,11.0,6.3 Mw,"T,L",1,1,1,0,0
1994-06-06 20:47,Colombia (see 1994 Páez River earthquake),2.908,-75.971,12.0,6.8 Mw,L,295,795,800,0,0
1994-06-09 00:33,Bolivia (see 1994 Bolivia earthquake),-13.86,-67.512,631.0,8.2 Mw,L,1,5,10,0,0
1994-06-20 09:09,Iran,29.053,52.671,10.8,5.9 Mw,L,3,3,3,2,0
1994-07-04 21:36,Mexico,14.887,-97.312,15.0,6.4 Mw,,2,2,2,0,0
1994-08-18 01:13,Algeria,35.464,-0.084,9.0,5.8 Mw,,159,159,159,171,0
1994-09-01 07:11,South Africa,-26.447,27.405,5.0,2.7 ML,,0,3,0,0,0
1994-09-16 06:20,Taiwan (see 1994 Taiwan Strait earthquake),22.555,118.719,13.0,6.7 Mw,,1,1,5,1,0
1994-10-04 13:22,Russian Federation,43.863,147.353,14.0,8.3 Mw,"T,L",0,11,11,5,0
1994-10-08 21:44,Indonesia,-1.206,127.98,17.0,6.8 Mw,T,1,1,1,1,0
1994-11-14 19:15,Philippines,13.543,121.059,32.0,7.1 Mw,"T,Lq",78,78,78,81,0
1994-12-28 12:19,Japan,40.523,143.43,27.0,7.7 Mw,T,3,3,3,2,0
1995-01-16 20:46,Japan (see Great Hanshin earthquake),34.58,135.025,22.0,6.9 Mw,"L,F,Lq",5502,5530,6432,5297,0
1995-01-19 15:05,Colombia,5.044,-72.936,17.0,6.5 Mw,L,7,7,7,7,0
1995-02-03 15:26,United States,41.488,-109.785,1.0,5.3 mb,,0,1,1,0,0
1995-02-08 18:40,Colombia,4.052,-76.589,74.0,6.3 Mw,L,42,42,42,40,0
1995-02-23 05:19,Taiwan,24.233,121.706,43.6,6.2 Mw,L,0,2,2,0,0
1995-02-23 21:03,Cyprus,35.06,32.269,18.0,5.9 Mw,,2,2,0,2,0
1995-03-04 23:23,Colombia,1.282,-77.307,5.0,4.4 mb,,8,8,8,8,0
1995-03-26 15:12,Ecuador,-2.133,-79.509,95.5,5.6 Mw,,0,0,0,1,0
1995-05-13 08:47,Greece,40.144,21.718,14.0,6.6 Mw,,0,0,0,26,0
1995-05-14 11:33,Indonesia,-8.462,125.039,11.0,6.9 Mw,"T,L",0,11,11,0,0
1995-05-21 06:13,Indonesia,-8.288,122.944,26.4,5.2 Mw,,1,1,1,0,0
1995-05-27 13:03,Russian Federation (see 1995 Neftegorsk earthquake),52.604,142.823,11.0,7.0 Mw,,1989,1989,1989,1989,0
1995-06-15 00:15,Greece,38.444,22.309,14.0,6.2 Mw,,26,26,26,26,0
1995-06-25 06:59,Taiwan,24.62,121.679,60.3,5.9 Mw,L,0,1,1,0,0
1995-07-11 21:46,Burma,21.948,99.103,9.2,6.8 Mw,,11,11,11,11,0
1995-07-21 22:44,China,36.436,103.166,7.4,5.6 Mw,,14,14,14,14,0
1995-07-30 05:11,Chile (see 1995 Antofagasta earthquake),-23.34,-70.253,46.0,8.0 Mw,"T,L",3,3,3,3,0
1995-09-14 14:04,Mexico,16.849,-98.608,23.0,7.3 Mw,,3,3,3,6,0
1995-10-01 15:57,Turkey,38.077,30.143,31.0,6.4 Mw,,101,101,101,94,0
1995-10-03 01:51,Ecuador,-2.79,-77.823,24.0,7.0 Mw,,2,2,2,2,0
1995-10-06 18:09,Indonesia,-2.007,101.45,36.6,6.7 Mw,L,84,84,84,84,0
1995-10-09 15:35,Mexico (see 1995 Colima–Jalisco earthquake),19.053,-104.208,26.4,8.0 Mw,"T,L",49,49,58,0,0
1995-10-23 22:46,China,25.947,102.22,14.7,6.2 Mw,,81,81,53,46,0
1995-11-22 04:15,Saudi Arabia/Egypt (see 1995 Gulf of Aqaba earthquake),28.762,34.808,14.0,7.2 Mw,Lq,9,10,10,10,0
1995-12-19 20:56,Guatemala,15.175,-90.171,15.0,5.3 Mw,L,0,1,1,0,0
1995-12-19 23:28,Indonesia,-3.665,140.263,63.0,6.4 Mw,,0,2,2,0,0
1996-01-01 08:05,Indonesia,0.714,119.905,24.0,7.9 Mw,T,8,9,10,9,0
1996-02-03 11:14,China (see 1996 Lijiang earthquake),27.271,100.262,12.2,6.6 Mw,,322,322,309,309,0
1996-02-17 05:59,Indonesia (see 1996 Biak earthquake),-0.918,136.973,35.8,8.2 Mw,T,108,166,166,166,0
1996-02-21 12:51,Peru (see 1996 Chimbote earthquake),-9.722,-79.868,15.0,7.5 Mw,T,0,7,0,0,0
1996-03-19 15:00,China,40.043,76.621,18.9,6.3 Mw,,24,24,24,26,0
1996-03-28 23:03,Ecuador,-1.031,-78.659,9.0,5.9 Mw,L,27,27,0,27,0
1996-04-29 14:40,Papua New Guinea,-6.518,155.116,38.0,7.2 Mw,,1,1,1,0,0
1996-05-03 03:32,China,40.777,109.713,24.5,6.0 Mw,,18,18,26,18,0
1996-08-14 01:55,Turkey,40.697,35.293,25.8,5.7 Mw,L,0,0,1,0,0
1996-09-24 19:24,China,27.212,100.332,8.2,5.5 Mw,,0,0,1,0,0
1996-10-09 13:10,Cyprus,34.562,32.143,22.0,6.8 Mw,,1,2,2,0,0
1996-11-12 16:59,Peru,-14.959,-75.562,21.0,7.7 Mw,T,14,14,15,14,0
1997-01-11 20:28,Mexico,18.193,-102.795,35.0,7.1 Mw,,1,1,1,1,0
1997-01-21 01:48,China (see 1997 Jiashi earthquakes),39.536,76.879,15.0,5.9 Mw,,12,12,12,12,0
1997-01-22 17:57,Turkey,36.199,35.902,46.1,5.7 Mw,,0,0,1,0,0
1997-02-04 10:37,Iran,37.724,57.305,15.0,6.5 Mw,,100,100,100,100,0
1997-02-27 21:08,Pakistan (see 1997 Harnai earthquake),29.979,68.165,34.9,7.1 Mw,L,60,60,57,50,0
1997-02-28 12:57,Iran (see 1997 Ardabil earthquake),38.108,48.069,9.7,6.1 Mw,,1100,1100,1100,1100,0
1997-03-01 06:04,China,39.45,76.817,19.3,5.6 Mw,,2,2,1,2,0
1997-03-19 19:57,Pakistan,34.79,71.523,15.0,4.9 mb,,15,15,15,0,0
1997-04-05 23:46,China,39.525,76.83,15.0,5.9 Mw,,0,0,0,9,0
1997-04-11 05:34,China,39.536,76.892,20.0,6.1 Mw,,9,9,9,9,0
1997-05-10 07:57,Iran (see 1997 Qayen earthquake),33.848,59.81,12.6,7.2 Mw,L,1572,1572,1572,1568,0
1997-05-13 11:42,Iran,33.399,59.88,11.6,4.5 mb,,1,1,1,0,0
1997-05-13 14:13,Afghanistan,36.467,70.968,196.0,6.4 Mw,,1,1,0,0,0
1997-05-21 22:51,India (see 1997 Jabalpur earthquake),23.072,80.083,36.0,5.8 Mw,,38,38,38,43,0
1997-05-21 23:50,Spain,42.83,-7.231,17.1,5.3 Mw,,0,1,0,0,0
1997-07-09 19:24,(see 1997 Cariaco earthquake),10.45,-63.532,10.0,6.9 Mw,L,81,81,81,80,0
1997-07-21 08:45,South Africa,-26.857,26.619,5.0,5.0 mb,,0,15,15,15,0
1997-09-26 09:40,Italy (see 1997 Umbria and Marche earthquake),43.078,12.781,6.0,6.0 Mw,,11,11,11,14,0
1997-09-28 01:38,Indonesia,-3.773,119.658,13.0,5.8 Mw,,18,18,17,20,0
1997-10-15 01:03,Chile (see 1997 Punitaqui earthquake),-30.878,-71.167,58.0,7.1 Mw,L,7,8,8,8,0
1997-11-06 02:34,Canada,46.771,-71.387,22.5,5.1 Lg,,0,1,1,0,0
1997-11-21 11:23,India (see 1997 Chittagong earthquake),22.26,92.715,54.0,6.1 Mw,,23,23,23,23,0
1998-01-10 03:50,China,41.137,114.523,5.0,5.7 Mw,F,70,70,49,49,0
1998-01-30 12:16,Chile,-23.85,-70.147,42.0,7.0 Mw,,0,1,0,0,0
1998-02-04 14:33,Afghanistan (see February 1998 Afghanistan earthquake),37.08,70.004,17.6,5.9 Mw,L,2323,2323,2323,2323,0
1998-02-20 12:18,Afghanistan,36.479,71.074,236.0,6.3 Mw,L,1,1,1,1,0
1998-03-14 19:40,Iran,30.126,57.585,13.8,6.6 Mw,,5,5,5,5,0
1998-03-26 16:26,Italy,43.224,12.919,10.0,5.4 Mw,,0,1,0,0,0
1998-04-10 15:00,Iran,32.447,60.063,7.0,5.7 Mw,,12,12,12,0,0
1998-04-12 10:55,Slovenia,46.271,13.653,7.5,5.6 Mw,L,0,1,0,0,0
1998-05-22 04:48,Bolivia,-17.783,-65.401,24.0,6.6 Mw,,105,105,105,95,0
1998-05-30 06:22,Afghanistan (see May 1998 Afghanistan earthquake),37.185,70.075,35.5,6.5 Mw,L,4000,4000,4000,4700,0
1998-06-27 13:55,Turkey (see 1998 Adana–Ceyhan earthquake),36.903,35.325,16.0,6.3 Mw,,145,145,145,0,0
1998-07-09 05:19,Portugal,38.621,-28.566,9.0,6.1 Mw,,10,10,10,10,0
1998-07-09 14:19,Azerbaijan,38.726,48.525,29.0,5.9 Mw,,0,0,0,1,0
1998-07-17 04:51,Taiwan,23.503,120.711,11.0,5.7 Mw,L,5,5,5,0,0
1998-07-17 08:49,Papua New Guinea (see 1998 Papua New Guinea earthquake),-2.946,142.52,23.0,7.0 Mw,T,0,2683,2700,0,0
1998-07-29 07:14,Chile,-32.327,-71.244,51.0,6.4 Mw,L,0,2,0,0,0
1998-08-04 18:59,Ecuador (see 1998 Bahía de Caráquez earthquake),-0.594,-80.313,20.0,7.1 Mw,L,3,3,3,3,0
1998-08-27 09:03,China,39.572,77.298,28.0,6.3 Mw,,3,3,3,0,0
1998-09-09 11:27,Italy,40.0,15.975,10.0,5.6 Mw,,1,2,1,0,0
1998-09-28 13:34,Indonesia,-8.177,112.34,151.6,6.5 Mw,,1,1,1,0,0
1998-11-13 13:01,Iran,27.791,53.642,12.5,5.4 Mw,L,5,5,5,5,0
1998-11-19 11:38,China,27.263,100.955,4.8,5.6 Mw,L,5,5,6,3,0
1998-11-29 14:10,Indonesia,-1.939,124.818,16.0,7.7 Mw,,41,41,41,0,0
1998-12-11 20:16,Afghanistan,36.518,71.0,219.0,5.6 Mw,,5,5,5,0,0
1999-01-25 18:19,"Colombia (see 1999 Armenia, Colombia earthquake)",4.444,-75.659,17.0,6.1 Mw,L,1185,1885,1900,1186,0
1999-02-11 14:08,Afghanistan,34.323,69.165,25.5,6.0 Mw,,70,70,70,70,0
1999-02-21 18:14,Russian Federation,43.262,46.909,41.9,5.3 Mw,,1,1,1,1,0
1999-03-04 05:38,Iran,28.271,57.207,27.7,6.6 Mw,,1,1,1,1,0
1999-03-28 19:05,India (see 1999 Chamoli earthquake),30.475,79.401,10.7,6.5 Mw,L,100,100,100,100,0
1999-04-03 06:17,Peru,-16.602,-72.518,85.0,6.8 Mw,L,1,1,1,0,0
1999-04-22 22:19,South Africa,-27.953,26.679,6.5,5.7 mb,,0,2,2,0,0
1999-05-06 23:00,Iran,29.519,51.907,16.3,6.2 Mw,,26,26,26,20,0
1999-06-04 09:12,Azerbaijan,40.767,47.483,14.0,5.4 Mw,,0,0,0,1,0
1999-06-15 20:42,Mexico (see 1999 Tehuacán earthquake),18.381,-97.445,63.0,6.9 Mw,L,16,20,17,15,0
1999-07-11 14:14,Guatemala,15.791,-88.285,15.0,6.7 Mw,,1,2,1,0,0
1999-07-22 10:42,Bangladesh,21.658,91.933,25.0,5.2 mb,,6,6,6,6,0
1999-08-10 19:33,Iran,36.157,54.648,20.0,4.5 mb,,1,1,1,0,0
1999-08-17 00:01,Turkey (see 1999 İzmit earthquake),40.773,30.003,13.3,7.6 Mw,,17118,0,17118,17127,45000
1999-08-31 08:10,Turkey,40.767,29.912,8.4,5.1 Mw,,1,1,1,1,0
1999-09-07 11:56,Greece (see 1999 Athens earthquake),38.119,23.598,10.0,6.0 Mw,,143,143,143,143,0
1999-09-13 11:55,Turkey,40.736,30.089,13.0,5.8 Mw,,6,7,6,6,0
1999-09-20 17:47,Taiwan (see 1999 Jiji earthquake),23.819,120.877,21.0,7.6 Mw,L,2297,2297,2413,2264,2489
1999-09-25 23:52,Taiwan,23.813,121.087,17.0,6.5 Mw,L,0,0,5,0,0
1999-09-29 00:13,Turkey,40.736,29.35,7.6,5.2 Mw,,1,1,1,0,0
1999-09-30 16:31,Mexico (see 1999 Oaxaca earthquake),16.055,-96.905,40.0,7.4 Mw,L,15,15,35,31,0
1999-10-22 02:18,Taiwan,23.531,120.443,14.0,5.8 Mw,,1,1,1,1,0
1999-11-07 16:54,Turkey,40.695,30.724,16.0,4.9 Mw,,0,1,0,0,0
1999-11-11 14:41,Turkey,40.74,30.247,10.0,5.6 Mw,,1,2,1,3,0
1999-11-12 16:57,Turkey (see 1999 Düzce earthquake),40.803,31.219,12.8,7.2 Mw,L,894,894,894,845,0
1999-11-24 16:40,China,24.586,102.845,15.0,5.0 ML,,1,1,1,0,0
1999-11-26 13:21,Vanuatu,-16.316,168.239,33.0,7.4 Mw,"T,L",0,10,10,12,0
1999-12-03 17:06,Turkey,40.482,42.354,6.4,5.7 Mw,L,1,1,1,0,0
1999-12-11 18:03,Philippines,15.779,119.776,40.0,7.2 Mw,,1,5,1,6,0
1999-12-15 05:12,Philippines,11.296,124.516,16.2,4.8 mb,,1,1,0,0,0
1999-12-21 14:14,Indonesia,-6.823,105.498,42.0,6.4 Mw,,5,5,5,5,0
1999-12-22 17:36,Algeria,35.21,-1.316,2.3,5.6 Mw,,24,24,24,22,0
2000-01-14 22:09,China (see 2000 Yunnan earthquake),25.549,101.118,13.6,5.5 Mw,,0,0,0,7,0
2000-01-14 23:37,China (see 2000 Yunnan earthquake),25.567,101.071,24.9,5.9 Mw,,7,7,7,0,0
2000-01-26 20:55,China,24.148,103.654,35.0,4.9 mb,,0,0,0,1,0
2000-02-02 22:58,Iran,35.238,58.213,22.7,5.3 Mw,,1,1,1,1,0
2000-05-04 04:21,Indonesia,-1.14,123.522,26.0,7.5 Mw,T,46,46,46,45,0
2000-05-07 23:10,Turkey,38.164,38.777,5.0,4.5 Md,,0,0,0,1,0
2000-05-12 18:43,Argentina,-23.754,-66.777,225.0,7.2 Mw,,0,1,1,0,0
2000-05-17 03:25,Taiwan,24.167,121.078,15.0,5.4 Mw,L,3,3,3,0,0
2000-06-04 16:28,Indonesia,-4.76,102.031,33.8,7.9 Mw,L,103,103,103,103,0
2000-06-05 23:55,Indonesia,-4.151,101.953,47.0,5.5 Mw,,0,0,0,1,0
2000-06-06 02:41,Turkey,40.737,33.005,7.0,6.0 Mw,,2,2,2,2,0
2000-06-07 23:45,Indonesia,-4.651,101.848,32.0,6.7 Mw,,1,1,1,0,0
2000-06-10 18:23,Taiwan,23.868,121.181,19.0,6.4 Mw,L,0,2,0,0,0
2000-07-01 07:01,Japan,34.222,139.171,12.5,6.1 Mw,"T,L",0,1,1,1,0
2000-07-06 19:30,Nicaragua,11.928,-86.066,15.0,5.4 Mw,,7,7,7,7,0
2000-07-07 00:15,Turkey,40.857,29.344,7.8,4.2 Md,,0,1,0,0,0
2000-07-17 22:53,Afghanistan,36.245,70.943,135.0,6.3 Mw,,2,2,2,0,0
2000-08-21 13:25,China,25.726,102.24,5.4,4.9 mb,,1,1,1,1,0
2000-09-20 08:37,Ecuador,-1.946,-80.522,40.0,5.5 Mw,,1,1,1,0,0
2000-10-02 02:25,Tanzania,-7.965,30.806,34.0,6.4 Mw,,0,0,0,1,0
2000-11-08 06:59,Colombia,7.091,-77.811,17.0,6.5 Mw,,0,0,0,2,0
2000-11-10 20:10,Algeria,36.437,4.838,7.0,5.7 Mw,,2,2,2,0,0
2000-11-16 04:54,Papua New Guinea,-3.996,152.268,27.6,8.0 Mw,"T,L",1,2,2,1,0
2000-11-25 18:09,Azerbaijan (see 2000 Baku earthquake),40.198,49.929,51.6,6.8 Mw,,5,31,5,31,0
2000-11-25 18:10,Azerbaijan,40.161,49.912,52.9,6.5 Mw,,0,0,0,0,0
2000-12-06 17:11,Turkmenistan,39.532,54.801,30.6,7.0 Mw,,11,11,11,11,0
2000-12-15 16:44,Turkey,38.451,31.265,12.0,6.0 Mw,,6,6,6,0,0
