date,country,latitude,longitude,depth,magnitude,secondary_effects,pde_shaking_deaths,pde_total_deaths,utsu_total_deaths,em_dat_total_deaths,others_source_deaths
2001-01-13 17:33,El Salvador (Subduction Zone),13.076,-88.702,38.0,7.6 Mw,L,267,852,852,844,0
2001-01-26 03:16,India (see 2001 Gujarat earthquake),23.402,70.287,23.3,7.6 Mw,,20023,20023,20023,20005,0
2001-02-13 14:22,El Salvador (San Vicente),13.6,-89.001,11.0,6.6 Mw,L,315,315,315,315,0
2001-02-17 20:25,El Salvador (San Salvador),13.787,-89.106,10.0,5.1 mb,L,1,1,1,0,0
2001-02-23 00:09,China,29.459,101.079,7.0,5.6 Mw,,3,3,3,3,0
2001-02-28 18:54,United States (see 2001 Nisqually earthquake),47.09,-122.581,54.0,6.8 Mw,"L,Lq",0,0,0,1,0
2001-03-24 06:27,Japan,34.108,132.54,42.0,6.8 Mw,,2,2,2,2,0
2001-04-12 10:47,China,24.806,99.051,10.1,5.6 Mw,L,2,2,2,2,0
2001-05-23 21:10,China,27.619,100.901,2.1,5.4 Mw,,2,2,2,2,0
2001-06-01 14:00,Afghanistan,35.105,69.324,44.5,5.0 Mw,,4,4,4,4,0
2001-06-21 19:55,France,49.147,6.87,1.0,4.2 ML,,0,1,1,0,0
2001-06-23 20:33,Peru (see 2001 southern Peru earthquake),-16.385,-73.505,33.7,8.4 Mw,"T,L",48,138,139,145,0
2001-07-07 09:38,Peru,-17.532,-71.931,14.1,7.6 Mw,L,1,1,1,0,0
2001-07-17 15:06,Italy,46.723,11.234,5.7,4.7 Mw,L,0,4,3,0,0
2001-07-24 05:00,Chile,-19.558,-69.234,13.4,6.3 Mw,,1,1,1,0,0
2001-08-09 02:06,Peru,-14.348,-72.68,9.6,5.8 Mw,,4,4,4,4,0
2001-10-27 05:35,China,26.289,100.586,5.8,5.5 Mw,,1,1,1,1,0
2001-12-04 05:57,Peru,-15.353,-72.435,41.4,5.8 Mw,,2,2,2,0,0
2002-01-09 06:45,Tajikistan,38.644,69.844,28.6,5.2 Mw,,3,3,3,3,0
2002-01-10 11:14,Papua New Guinea,-3.264,142.447,11.0,6.7 Mw,,1,1,1,1,0
2002-01-21 04:39,Democratic Republic of the Congo,-1.77,28.996,11.6,5.1 Mw,,0,0,0,45,0
2002-01-21 14:34,Turkey,38.633,27.887,27.5,4.8 ML,,1,1,0,0,0
2002-01-22 04:53,Greece,35.624,26.645,88.0,6.2 Mw,,0,1,0,0,0
2002-02-03 07:11,Turkey,38.527,31.227,5.0,6.5 Mw,,44,44,44,42,0
2002-02-17 13:03,Iran,28.089,51.792,16.4,5.3 Mw,,1,1,1,1,0
2002-03-03 12:08,Afghanistan (see 2002 Hindu Kush earthquakes),36.508,70.503,204.0,7.3 Mw,L,16,166,166,150,0
2002-03-05 21:16,Philippines,6.028,124.218,31.0,7.5 Mw,"T,L",15,15,15,15,0
2002-03-25 14:56,Afghanistan (see 2002 Hindu Kush earthquakes),36.051,69.21,10.5,6.1 Mw,L,1000,1000,1000,1000,0
2002-03-27 08:52,Afghanistan,36.053,69.248,9.1,5.6 Mw,L,0,0,0,0,0
2002-03-31 06:52,Taiwan,24.3,122.142,34.0,7.1 Mw,"T,L",5,5,5,4,0
2002-04-01 06:14,Papua New Guinea,-6.231,147.545,81.4,5.3 Mw,L,0,36,36,0,0
2002-04-12 04:00,Afghanistan,35.988,69.296,7.8,5.8 Mw,L,50,50,50,50,0
2002-04-22 04:57,Peru,-12.428,-76.578,64.9,4.4 mb,,0,1,0,0,0
2002-04-24 10:51,Serbia,42.42,21.533,8.0,5.7 Mw,,1,1,1,1,0
2002-04-24 19:48,Iran,34.602,47.401,25.0,5.4 Mw,,2,2,2,2,0
2002-04-25 17:41,Georgia,41.767,44.857,34.8,4.8 mb,L,5,5,5,6,0
2002-05-15 03:46,Taiwan,24.668,121.868,16.7,6.1 Mw,L,1,1,1,0,0
2002-05-18 15:15,Tanzania,-2.919,33.738,9.8,5.5 Mw,,2,2,2,2,0
2002-06-22 02:58,Iran,35.597,49.02,11.0,6.5 Mw,,261,261,227,227,0
2002-09-06 01:21,Italy,38.335,13.728,13.0,5.9 Mw,,0,2,0,0,0
2002-09-08 18:44,Papua New Guinea,-3.262,142.94,13.0,7.6 Mw,"T,L",4,4,4,4,0
2002-09-13 22:28,India,13.013,93.093,15.0,6.5 Mw,T,2,2,2,2,0
2002-10-10 10:50,Indonesia,-1.7,134.23,16.0,7.5 Mw,"T,L,Lq",8,8,8,8,0
2002-10-24 06:08,Democratic Republic of the Congo,-1.962,29.013,11.0,6.2 Mw,,2,2,2,0,0
2002-10-31 10:33,Italy (see 2002 Molise earthquake),41.738,14.852,5.7,5.7 Mw,L,29,29,29,30,0
2002-11-01 22:09,Pakistan,35.393,74.627,27.5,5.3 Mw,L,11,11,0,17,0
2002-11-02 01:26,Indonesia,2.837,96.088,30.0,7.2 Mw,,3,3,3,3,0
2002-11-03 07:33,Pakistan,35.348,74.595,15.7,5.3 Mw,,0,0,0,0,0
2002-11-20 21:32,Pakistan,35.337,74.556,14.8,6.3 Mw,L,19,19,19,19,0
2002-12-14 13:27,China,39.754,97.391,5.0,5.5 Mw,,2,2,2,2,0
2003-01-21 02:46,Guatemala,13.623,-90.85,24.0,6.4 Mw,,0,1,0,0,0
2003-01-22 02:06,Mexico (see 2003 Colima earthquake),18.9,-104.063,24.0,7.5 Mw,"T,L",29,29,0,29,0
2003-01-27 05:26,Turkey,39.503,39.851,16.1,6.0 Mw,,1,1,1,1,0
2003-02-24 02:03,China (see 2003 Bachu earthquake),39.515,77.204,14.0,6.3 Mw,,261,261,0,268,0
2003-02-25 03:52,China (see 2003 Bachu earthquake),39.402,77.358,18.7,5.3 Mw,,5,5,5,0,0
2003-03-25 02:53,Indonesia,-8.339,120.606,34.0,6.4 Mw,,0,4,4,0,0
2003-03-29 11:46,Afghanistan,35.907,70.55,110.0,5.8 Mw,,1,1,1,0,0
2003-05-01 00:27,Turkey (see 2003 Bingöl earthquake),38.97,40.458,14.0,6.3 Mw,L,177,177,0,177,0
2003-05-04 15:44,China,39.305,77.142,10.0,5.8 Mw,,0,1,0,1,0
2003-05-21 18:44,Algeria (see 2003 Boumerdès earthquake),36.88,3.694,12.0,6.8 Mw,"T,L,Lq",2266,2266,0,2266,0
2003-05-22 18:11,Kazakhstan,42.954,72.763,35.0,5.5 Mw,,0,0,0,3,0
2003-05-26 19:23,Indonesia,2.349,128.879,31.0,6.9 Mw,,1,1,1,1,0
2003-05-27 17:11,Algeria,36.865,3.592,8.0,5.7 Mw,T,9,9,0,9,0
2003-06-24 13:01,Iran,33.024,49.463,15.0,4.6 mb,L,1,1,1,0,0
2003-07-10 17:06,Iran,28.311,54.165,8.0,5.7 Mw,,1,1,1,1,0
2003-07-21 15:16,China,25.958,101.26,35.0,5.9 Mw,L,16,16,16,16,0
2003-07-26 23:18,Bangladesh,22.868,92.317,35.0,5.6 Mw,L,2,2,2,2,0
2003-07-27 07:32,Bangladesh,22.743,92.168,10.0,4.3 mb,,0,0,0,0,0
2003-07-27 12:07,Bangladesh,22.836,92.316,35.0,5.4 Mw,,0,0,0,0,0
2003-08-16 10:58,China,43.779,119.718,23.3,5.4 Mw,,4,4,4,4,0
2003-09-22 04:45,Dominican Republic,19.766,-70.693,14.0,6.4 Mw,L,1,3,1,3,0
2003-09-25 19:50,Japan,41.864,143.878,27.0,8.3 Mw,"T,LF",0,0,0,2,0
2003-09-27 11:33,Russian Federation,50.031,87.817,12.3,7.3 Mw,L,0,3,0,3,0
2003-10-16 12:28,China,25.882,101.256,35.0,5.6 Mw,,3,3,3,3,0
2003-10-25 12:41,China,38.386,100.978,12.0,5.8 Mw,,9,9,9,9,0
2003-10-25 12:47,China,38.371,100.994,13.5,5.8 Mw,,0,0,0,0,0
2003-11-13 02:35,China,34.713,103.865,35.0,5.1 Mw,,1,1,1,1,0
2003-11-14 18:49,China,27.462,103.974,35.0,5.6 Mw,,4,4,4,4,0
2003-11-18 17:14,Philippines,12.113,125.416,35.0,6.5 Mw,L,1,1,1,0,0
2003-12-01 01:38,Kazakhstan,42.885,80.546,17.0,6.0 Mw,,11,11,11,11,0
2003-12-22 19:15,United States (see 2003 San Simeon earthquake),35.629,-121.075,16.0,6.6 Mw,"L,Lq",2,2,2,2,0
2003-12-25 07:11,Panama,8.369,-82.842,34.0,6.5 Mw,,2,2,2,2,0
2003-12-26 01:56,Iran (see 2003 Bam earthquake),28.95,58.268,6.0,6.6 Mw,L,31000,31000,0,26796,26271
2004-01-01 20:59,Indonesia,-8.349,115.758,45.4,5.8 Mw,,1,1,0,1,0
2004-02-05 21:05,Indonesia,-3.661,135.597,23.0,7.0 Mw,F,37,37,0,37,0
2004-02-14 10:30,Pakistan,34.751,73.178,11.0,5.4 Mw,L,10,24,0,24,0
2004-02-14 11:56,Pakistan,34.772,73.169,11.0,5.3 Mw,,0,0,0,0,0
2004-02-16 14:44,Indonesia,-0.516,100.548,12.7,5.0 Mw,,5,5,0,5,0
2004-02-24 02:14,Burundi,-3.36,29.446,15.7,4.7 mb,,3,3,0,3,0
2004-02-24 02:27,Morocco (see 2004 Al Hoceima earthquake),35.184,-3.985,8.0,6.3 Mw,L,631,631,0,628,0
2004-02-25 12:44,Morocco,35.225,-4.08,7.2,5.2 Mw,,0,0,0,0,0
2004-02-26 12:07,Morocco,35.246,-4.178,18.3,4.9 Mw,,0,0,0,0,0
2004-03-01 23:55,Turkey,38.058,38.277,5.0,3.8 Md,,6,6,0,0,0
2004-03-07 06:37,Morocco,35.174,-4.161,34.6,5.1 Mw,,0,0,0,0,0
2004-03-25 19:30,Turkey,39.804,40.721,56.3,5.6 Mw,,10,10,0,9,0
2004-04-05 21:24,Afghanistan,36.48,71.042,175.0,6.5 Mw,,3,3,0,0,0
2004-05-01 07:56,Taiwan,24.058,121.6,27.3,5.2 Mw,L,0,2,0,0,0
2004-05-08 20:11,Pakistan,30.167,67.068,35.0,4.5 mb,,1,1,0,0,0
2004-05-28 12:38,Iran,36.257,51.565,26.7,6.3 Mw,L,0,35,0,35,0
2004-07-01 22:30,Turkey,39.735,43.908,27.1,5.1 Mw,,18,18,0,18,0
2004-07-12 13:04,Slovenia,46.305,13.628,7.3,5.2 Mw,L,0,1,0,1,0
2004-07-18 04:22,New Zealand,-38.013,176.432,2.4,5.4 Mw,L,1,1,0,0,0
2004-07-18 08:31,Afghanistan,33.344,69.479,5.7,5.2 Mw,,2,2,0,2,0
2004-07-30 07:14,Turkey,39.69,43.935,20.0,4.8 mb,,1,1,0,0,0
2004-08-10 10:26,China,27.318,103.917,13.2,5.3 Mw,,4,4,0,4,0
2004-08-11 15:48,Turkey,38.347,39.232,4.5,5.6 Mw,,1,1,0,0,0
2004-09-07 11:53,Argentina,-28.568,-65.85,13.0,6.1 Mw,,1,1,0,0,0
2004-09-15 08:35,Indonesia,-8.784,115.325,96.7,5.3 Mw,,1,1,0,0,0
2004-10-23 08:56,Japan (see 2004 Chūetsu earthquake),37.23,138.801,16.0,6.6 Mw,"L,F",40,40,0,40,68
2004-11-11 21:26,Indonesia,-8.166,124.764,13.0,7.5 Mw,L,34,34,0,33,0
2004-11-20 08:07,Costa Rica,9.623,-84.165,16.0,6.4 Mw,L,8,8,0,8,0
2004-11-21 11:41,Guadeloupe,15.679,-61.724,14.0,6.3 Mw,,1,1,0,1,0
2004-11-26 02:25,Indonesia,-3.615,135.45,24.0,7.1 Mw,F,32,32,0,32,0
2004-12-01 23:17,Indonesia,-3.689,135.604,7.2,5.5 Mw,,1,1,0,0,0
2004-12-26 00:58,Indonesia (see 2004 Indian Ocean earthquake),3.287,95.972,30.0,9.1 Mw,"T,L",0,297200,0,0,283000
2005-01-23 20:10,Indonesia,-1.196,119.91,38.1,6.2 Mw,,1,1,0,1,0
2005-01-25 16:44,Turkey,37.603,43.691,40.6,5.9 Mw,,2,2,0,0,0
2005-02-02 05:55,Indonesia,-7.004,107.816,57.2,4.8 mb,,1,1,0,0,0
2005-02-05 12:23,Philippines,5.321,123.338,522.1,7.1 Mw,,2,2,0,0,0
2005-02-22 02:25,Iran (see 2005 Zarand earthquake),30.691,56.794,7.0,6.4 Mw,,612,612,0,612,0
2005-03-09 10:15,South Africa,-26.889,26.775,13.0,5.0 mb,,2,2,0,2,0
2005-03-20 01:53,Japan (see 2005 Fukuoka earthquake),33.802,130.209,10.7,6.6 Mw,L,1,1,0,1,0
2005-03-28 16:09,Indonesia (see 2005 Nias–Simeulue earthquake),2.069,97.097,22.0,8.6 Mw,T,1303,1313,0,915,0
2005-05-03 07:21,Iran,33.655,48.669,27.1,4.9 Mw,,4,4,0,0,0
2005-06-04 14:50,Papua New Guinea,-6.355,146.846,44.0,6.1 Mw,,1,1,0,1,0
2005-06-13 22:44,Chile,-20.007,-69.198,105.2,7.8 Mw,L,5,11,0,11,0
2005-07-05 16:53,South Africa,-26.468,27.435,5.0,2.7 ML,,0,1,0,0,0
2005-07-25 15:43,China,46.884,125.03,43.3,5.0 Mw,,1,1,0,0,0
2005-09-26 01:55,Peru (see 2005 northern Peru earthquake),-5.721,-76.414,120.9,7.5 Mw,,5,5,0,5,0
2005-10-08 03:50,Pakistan (see 2005 Kashmir earthquake),34.465,73.584,23.1,7.6 Mw,"L,Lq",87351,87351,0,73338,0
2005-10-15 04:24,Pakistan,33.977,73.929,11.6,5.2 mb,,2,2,0,0,0
2005-10-20 21:40,Turkey,38.158,26.753,7.7,5.8 Mw,,0,1,0,0,0
2005-10-27 11:18,China,23.604,107.798,10.0,4.2 mb,,1,1,0,0,0
2005-11-08 07:54,Vietnam,9.973,108.226,14.7,5.3 Mw,,1,1,0,0,0
2005-11-26 00:49,China (see 2005 Ruichang earthquake),29.714,115.663,10.5,5.2 Mw,,16,16,0,0,0
2005-11-27 10:22,"Iran, 2005 Qeshm earthquake",26.786,55.833,18.4,5.9 Mw,,13,13,0,13,0
2005-12-05 12:19,Tanzania (see 2005 Lake Tanganyika earthquake),-6.246,29.789,20.0,6.8 Mw,,6,6,0,6,0
2005-12-12 21:47,Afghanistan (see 2005 Hindu Kush earthquake),36.285,71.12,223.8,6.5 Mw,,5,5,0,5,0
2005-12-14 07:09,India,30.46,79.201,35.5,5.1 Mw,L,1,1,0,0,0
2006-02-14 00:55,India,27.382,88.388,30.0,5.3 Mw,L,0,2,0,0,0
2006-02-22 22:19,Mozambique,-21.324,33.583,11.0,7.0 Mw,,4,4,0,0,0
2006-03-10 07:50,Pakistan,33.129,73.887,10.0,4.9 Mw,,1,1,0,0,0
2006-03-14 06:57,Indonesia,-3.595,127.214,30.0,6.7 Mw,"T,L",0,4,0,4,0
2006-03-20 19:44,Algeria,36.623,5.328,10.0,5.2 Mw,,4,4,0,4,0
2006-03-25 07:28,Iran,27.574,55.685,18.0,5.9 Mw,,1,1,0,0,0
2006-03-31 01:17,Iran (see 2006 Borujerd earthquake),33.5,48.78,7.0,6.1 Mw,,70,70,0,63,0
2006-04-25 11:26,Australia,-41.164,146.863,4.0,2.2 ML,,0,1,0,0,0
2006-05-26 22:53,Indonesia (see 2006 Yogyakarta earthquake),-7.961,110.446,12.0,6.4 Mw,,5749,5749,0,0,0
2006-06-03 07:15,Iran,26.759,55.843,12.0,5.1 Mw,,2,2,0,0,0
2006-07-17 08:19,Indonesia (see 2006 Pangandaran earthquake and tsunami),-9.254,107.411,34.0,7.7 Mw,T,0,730,0,0,0
2006-07-22 01:10,China (see 2006 Yanjin earthquake),27.995,104.138,55.0,4.9 Mw,L,0,22,0,22,0
2006-07-29 00:11,Tajikistan (see 2006 Tajikistan earthquake),37.255,68.828,34.0,5.6 Mw,,3,3,0,3,0
2006-08-25 05:51,China,28.012,104.151,21.0,5.0 Mw,L,1,1,0,0,0
2006-09-29 18:23,Venezuela,10.814,-61.758,52.0,5.5 Mw,,1,1,0,0,0
2006-12-01 14:01,Indonesia,-8.251,118.777,43.0,6.3 Mw,,0,1,0,0,0
2006-12-17 21:39,Indonesia,0.626,99.859,30.0,5.8 Mw,L,7,7,0,0,0
2006-12-26 12:26,Taiwan (see 2006 Hengchun earthquake),21.799,120.547,10.0,7.0 Mw,,2,2,0,0,0
2007-01-21 11:27,Indonesia,1.065,126.282,22.0,7.5 Mw,,3,4,0,0,0
2007-03-06 03:49,Indonesia (see March 2007 Sumatra earthquakes),-0.48,100.47,19.3,6.4 Mw,,67,67,0,67,0
2007-03-25 00:41,Japan (see 2007 Noto earthquake),37.34,136.54,8.0,6.7 Mw,T,1,1,0,1,0
2007-04-01 20:39,Solomon Islands (see 2007 Solomon Islands earthquake,-8.43,157.06,10.0,8.1 Mw,"T,L",0,54,0,0,0
2007-04-21 17:53,Chile (see 2007 Aysén Fjord earthquake),-45.24,-72.67,36.7,6.2 Mw,"T,L",0,10,0,10,0
2007-06-02 21:34,China,23.02,101.01,5.0,6.1 Mw,L,3,3,0,3,0
2007-07-16 01:13,Japan (see 2007 Chūetsu offshore earthquake),37.52,138.46,12.0,6.6 Mw,"T,L",9,9,0,9,0
2007-07-21 22:44,Tajikistan,38.936,70.485,10.0,5.2 Mw,L,3,12,0,11,0
2007-08-02 02:37,Russian Federation,47.11,141.81,5.0,6.2 Mw,T,2,2,0,2,0
2007-08-15 23:40,Peru (see 2007 Peru earthquake),-13.38,-76.61,39.0,8.0 Mw,L,514,514,0,519,0
2007-09-12 11:10,Indonesia,-4.44,101.37,34.0,8.5 Mw,T,25,25,0,0,0
2007-09-12 23:49,Indonesia,-2.66,100.83,37.3,7.9 Mw,,0,0,0,0,0
2007-09-13 03:35,Indonesia,-2.15,99.61,27.0,7.1 Mw,,0,0,0,0,0
2007-10-26 06:50,Pakistan,35.304,76.753,10.0,5.2 Mw,L,1,1,0,0,0
2007-11-06 09:38,India,21.181,70.724,10.0,5.1 Mw,,1,1,0,0,0
2007-11-07 04:12,Philippines,9.721,124.647,71.0,5.3 Mw,,1,1,0,0,0
2007-11-14 15:40,Chile,-22.247,-69.89,40.0,7.7 Mw,T,2,2,0,0,0
2007-11-25 16:02,Indonesia,-8.292,118.37,20.0,6.5 Mw,,3,3,0,0,0
2007-11-29 19:00,Martinique,14.944,-61.274,156.0,7.4 Mw,,1,1,0,0,0
2007-12-09 02:03,Brazil,-15.048,-44.231,10.0,4.9 mb,,1,1,0,0,0
2007-12-20 07:55,New Zealand (see 2007 Gisborne earthquake),-39.011,178.291,20.0,6.6 Mw,,0,1,0,0,0
2008-01-09 22:24,Algeria,35.616,-0.57,10.0,4.6 Mb,,1,1,0,0,0
2008-01-22 17:14,Indonesia,1.011,97.442,20.0,6.2 Mw,,1,1,0,0,0
2008-02-03 07:34,Democratic Republic of the Congo (see 2008 Lake Kivu earthquake),-2.296,28.9,10.0,5.9 Mw,,44,44,0,43,0
2008-02-06 06:09,India,23.433,87.111,10.0,4.3 mb,,1,1,0,0,0
2008-02-14 02:07,Rwanda,-2.404,28.918,10.0,5.3 Mw,,1,1,0,0,0
2008-02-20 08:08,Indonesia,2.768,95.964,26.0,7.3 Mw,,3,3,0,3,0
2008-05-12 06:28,China (see 2008 Sichuan earthquake),31.002,103.322,19.0,7.9 Mw,L,69195,88287,0,87476,0
2008-05-24 19:20,Colombia,4.33,-73.764,8.0,5.9 Mw,L,0,6,0,0,0
2008-05-25 08:21,China,32.56,105.423,18.0,6.1 Mw,L,8,8,0,0,0
2008-06-06 20:02,Algeria,35.883,-0.658,4.0,5.5 Mw,,0,1,0,0,0
2008-06-08 12:25,Greece (see 2008 Peloponnese earthquake),37.963,21.525,16.0,6.4 Mw,,2,2,0,2,0
2008-06-13 23:43,Japan (see 2008 Iwate–Miyagi Nairiku earthquake),39.03,140.881,7.0,6.9 Mw,L,13,13,0,13,0
2008-06-17 05:51,China,32.761,105.554,10.0,4.8 mb,,2,2,0,0,0
2008-07-15 03:26,Greece (see 2008 Dodecanese earthquake),35.983,27.785,68.0,6.4 Mw,,0,0,0,0,0
2008-08-21 12:24,China (see 2008 Yingjiang earthquakes),25.1,97.9,,5.9 Ms,,0,0,0,0,0
2008-08-30 8:30,China (see 2008 Panzhihua earthquake),26.0,101.9,10.0,5.7 Mw,,0,0,0,0,41
2008-10-05 15:52,Kyrgyzstan (see 2008 Kyrgyzstan earthquake),39.515,73.768,27.6,6.9 Mw,,0,0,0,0,60
2008-10-06 16:30,China (see 2008 Damxung earthquake),,,,6.4 Mw,,0,0,0,0,0
2008-10-28 23:09,Pakistan (see 2008 Ziarat earthquake),,,,6.4 Mw,,0,0,0,0,215
2009-01-08 19:21,Costa Rica (see 2009 Cinchona earthquake),10.3962,-84.0281,48.0,6.1 Mw,L,0,0,0,0,34
2009-04-06 03:32,Italy (see 2009 L'Aquila earthquake),42.334,13.334,8.8,6.2 Mw,,0,0,0,0,295
2009-07-09 11:19,China (see 2009 Yunnan earthquake),,,,5.7 Mw,,0,0,0,0,0
2009-08-10 20:07,Japan (see 2009 Shizuoka earthquake),,,,6.4 Mw,,0,0,0,0,1
2009-09-02 07:55,Indonesia (see 2009 West Java earthquake),,,,7.0 Mw,,0,0,0,0,79
2009-09-29 17:48,Samoa (see 2009 Samoa earthquake and tsunami),,,8.1,8.1 Mw,,0,0,0,0,189
2009-09-30 10:16,Indonesia (see 2009 Padang earthquake),,,,7.6 Mw,,0,0,0,0,1115
2010-01-12 17:00,Haiti (see 2010 Haiti earthquake),18.457,-72.533,13.0,7.0 Mw,,0,0,0,0,517
2010-02-27 06:34,Chile (see 2010 Chile earthquake),-35.846,-72.719,35.0,8.8 Mw [18],T,0,0,0,0,521
2010-03-08 02:32,Turkey (see 2010 Elâzığ earthquake),,,,6.1 Mw,,0,0,0,0,42
2010-03-11 14:39,Chile (see 2010 Pichilemu earthquake),,,,6.9 Mw,L,0,0,0,0,1
2010-04-14 23:49,China (see 2010 Yushu earthquake),,,,6.9 Mw,L,0,0,0,0,2698
2011-02-21 23:51,New Zealand (see 2011 Christchurch earthquake),,,,6.3 Mw,Lq,0,0,0,0,185
2011-03-10 04:58,China (see 2011 Yunnan earthquake),,,,5.4 Mw,,0,0,0,0,0
2011-03-11 14:46,Japan (see 2011 Tōhoku earthquake),38.322,142.369,24.4,9.0 Mw,T,0,0,0,0,15894
2011-03-24 20:25,Burma (see 2011 Burma earthquake),,,,6.8 Mw,,0,0,0,0,150
2011-04-07 14:32,Japan (see April 2011 Miyagi earthquake),38.2,140.0,66.0,7.1 Mw,,0,0,0,0,0
2011-09-18 12:40,India (see 2011 Sikkim earthquake),27.723,88.064,19.7,6.9 Mw,L,0,0,0,0,111
2011-09-23 10:41,Turkey (see 2011 Van earthquake),38.6,43.5,7.2,7.1 Mw,,0,0,0,0,601 
2018-08-05 19:46,Indonesia (see Lombok earthquake),,,31.0,6.9 Mw,,0,0,0,0,0
